BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
SD_DY_contig_7993784.region001	SD_DY_contig_7993784	Genus species strain strain	terpene.RRE-containing	Others	Genus species Unclassified.	
SD_DY_contig_8087617.region001	SD_DY_contig_8087617	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8126078.region001	SD_DY_contig_8126078	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8140778.region001	SD_DY_contig_8140778	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_814333.region001	SD_DY_contig_814333	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_8151327.region001	SD_DY_contig_8151327	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8161538.region001	SD_DY_contig_8161538	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8164351.region001	SD_DY_contig_8164351	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_8198593.region001	SD_DY_contig_8198593	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8209171.region001	SD_DY_contig_8209171	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_8228764.region001	SD_DY_contig_8228764	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8257125.region001	SD_DY_contig_8257125	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8364694.region001	SD_DY_contig_8364694	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8371887.region001	SD_DY_contig_8371887	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8400579.region001	SD_DY_contig_8400579	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_8436493.region001	SD_DY_contig_8436493	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8442459.region001	SD_DY_contig_8442459	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_860514.region001	SD_DY_contig_860514	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_8622240.region001	SD_DY_contig_8622240	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8739154.region001	SD_DY_contig_8739154	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_879585.region001	SD_DY_contig_879585	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_8796723.region001	SD_DY_contig_8796723	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8817148.region001	SD_DY_contig_8817148	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_8845631.region001	SD_DY_contig_8845631	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_8882093.region001	SD_DY_contig_8882093	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_8894752.region001	SD_DY_contig_8894752	Genus species strain strain	proteusin	RiPPs	Genus species Unclassified.	
SD_DY_contig_8896245.region001	SD_DY_contig_8896245	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_8904451.region001	SD_DY_contig_8904451	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_8908299.region001	SD_DY_contig_8908299	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_895538.region001	SD_DY_contig_895538	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9002825.region001	SD_DY_contig_9002825	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9013862.region001	SD_DY_contig_9013862	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9013973.region001	SD_DY_contig_9013973	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9015556.region001	SD_DY_contig_9015556	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_9036026.region001	SD_DY_contig_9036026	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9036197.region001	SD_DY_contig_9036197	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9036554.region001	SD_DY_contig_9036554	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9039999.region001	SD_DY_contig_9039999	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_906278.region001	SD_DY_contig_906278	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_9181391.region001	SD_DY_contig_9181391	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_922270.region001	SD_DY_contig_922270	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_922270.region002	SD_DY_contig_922270	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9248399.region001	SD_DY_contig_9248399	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9308805.region001	SD_DY_contig_9308805	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_935966.region001	SD_DY_contig_935966	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9377885.region001	SD_DY_contig_9377885	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9423453.region001	SD_DY_contig_9423453	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9581945.region001	SD_DY_contig_9581945	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_9600193.region001	SD_DY_contig_9600193	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9667851.region001	SD_DY_contig_9667851	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_967049.region001	SD_DY_contig_967049	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_9689305.region001	SD_DY_contig_9689305	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9689316.region001	SD_DY_contig_9689316	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9707798.region001	SD_DY_contig_9707798	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9760440.region001	SD_DY_contig_9760440	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9762380.region001	SD_DY_contig_9762380	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9785067.region001	SD_DY_contig_9785067	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9800825.region001	SD_DY_contig_9800825	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_9862907.region001	SD_DY_contig_9862907	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9914489.region001	SD_DY_contig_9914489	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_996639.region001	SD_DY_contig_996639	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_10242015.region001	SD_QD_contig_10242015	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_10358863.region001	SD_QD_contig_10358863	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_10434286.region001	SD_QD_contig_10434286	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_10967542.region001	SD_QD_contig_10967542	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11094092.region001	SD_QD_contig_11094092	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11210935.region001	SD_QD_contig_11210935	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_QD_contig_11310744.region001	SD_QD_contig_11310744	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11382305.region001	SD_QD_contig_11382305	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
SD_QD_contig_11417608.region001	SD_QD_contig_11417608	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11663466.region001	SD_QD_contig_11663466	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_11855142.region001	SD_QD_contig_11855142	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11888979.region001	SD_QD_contig_11888979	Genus species strain strain	RRE-containing.ectoine	Others	Genus species Unclassified.	
SD_QD_contig_12220853.region001	SD_QD_contig_12220853	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_1225821.region001	SD_QD_contig_1225821	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_123332.region001	SD_QD_contig_123332	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_12382456.region001	SD_QD_contig_12382456	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_12524805.region001	SD_QD_contig_12524805	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_12648874.region001	SD_QD_contig_12648874	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_QD_contig_12686574.region001	SD_QD_contig_12686574	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_1351635.region001	SD_QD_contig_1351635	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_13720435.region001	SD_QD_contig_13720435	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_14136630.region001	SD_QD_contig_14136630	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_14286770.region001	SD_QD_contig_14286770	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_14318319.region001	SD_QD_contig_14318319	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_14405784.region001	SD_QD_contig_14405784	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_QD_contig_15017467.region001	SD_QD_contig_15017467	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_1576779.region001	SD_QD_contig_1576779	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_15784645.region001	SD_QD_contig_15784645	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_15793187.region001	SD_QD_contig_15793187	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_15918531.region001	SD_QD_contig_15918531	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_15945303.region001	SD_QD_contig_15945303	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_QD_contig_1641684.region001	SD_QD_contig_1641684	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_16506498.region001	SD_QD_contig_16506498	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_QD_contig_16554457.region001	SD_QD_contig_16554457	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_16698985.region001	SD_QD_contig_16698985	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_16733670.region001	SD_QD_contig_16733670	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_16838053.region001	SD_QD_contig_16838053	Genus species strain strain	proteusin	RiPPs	Genus species Unclassified.	
SD_QD_contig_16842701.region001	SD_QD_contig_16842701	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_1742053.region001	SD_QD_contig_1742053	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_17420563.region001	SD_QD_contig_17420563	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_18245277.region001	SD_QD_contig_18245277	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_183065.region001	SD_QD_contig_183065	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_18398967.region001	SD_QD_contig_18398967	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_18577218.region001	SD_QD_contig_18577218	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_18601582.region001	SD_QD_contig_18601582	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_18602826.region001	SD_QD_contig_18602826	Genus species strain strain	thiopeptide	RiPPs	Genus species Unclassified.	
SD_QD_contig_18795295.region001	SD_QD_contig_18795295	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_18796278.region001	SD_QD_contig_18796278	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_QD_contig_19074458.region001	SD_QD_contig_19074458	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_1908330.region001	SD_QD_contig_1908330	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_1966135.region001	SD_QD_contig_1966135	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_19790266.region001	SD_QD_contig_19790266	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_QD_contig_20055988.region001	SD_QD_contig_20055988	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_20090643.region001	SD_QD_contig_20090643	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_20225729.region001	SD_QD_contig_20225729	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_203578.region001	SD_QD_contig_203578	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_20859090.region001	SD_QD_contig_20859090	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_21321412.region001	SD_QD_contig_21321412	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_21382354.region001	SD_QD_contig_21382354	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_21397549.region001	SD_QD_contig_21397549	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_21422209.region001	SD_QD_contig_21422209	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_21568719.region001	SD_QD_contig_21568719	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_21595149.region001	SD_QD_contig_21595149	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_21641844.region001	SD_QD_contig_21641844	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_2165179.region001	SD_QD_contig_2165179	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
SD_QD_contig_2171827.region001	SD_QD_contig_2171827	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_21723234.region001	SD_QD_contig_21723234	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_22094939.region001	SD_QD_contig_22094939	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_22219338.region001	SD_QD_contig_22219338	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_22715911.region001	SD_QD_contig_22715911	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
