BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
SD_QD_contig_5970520.region001	SD_QD_contig_5970520	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_6038408.region001	SD_QD_contig_6038408	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_6333761.region001	SD_QD_contig_6333761	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_646456.region001	SD_QD_contig_646456	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_6912869.region001	SD_QD_contig_6912869	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_6984109.region001	SD_QD_contig_6984109	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_7460187.region001	SD_QD_contig_7460187	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_765150.region001	SD_QD_contig_765150	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_7698784.region001	SD_QD_contig_7698784	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_8204335.region001	SD_QD_contig_8204335	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_9447142.region001	SD_QD_contig_9447142	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_9822845.region001	SD_QD_contig_9822845	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_10452579.region001	ZJ_NB_contig_10452579	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_107160.region001	ZJ_NB_contig_107160	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_11408289.region001	ZJ_NB_contig_11408289	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_1171480.region001	ZJ_NB_contig_1171480	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_12399028.region001	ZJ_NB_contig_12399028	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_12822992.region001	ZJ_NB_contig_12822992	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_12908492.region001	ZJ_NB_contig_12908492	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_13177205.region001	ZJ_NB_contig_13177205	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_13278053.region001	ZJ_NB_contig_13278053	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_13344857.region001	ZJ_NB_contig_13344857	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_13371082.region001	ZJ_NB_contig_13371082	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_13726994.region001	ZJ_NB_contig_13726994	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_13855271.region001	ZJ_NB_contig_13855271	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_14065649.region001	ZJ_NB_contig_14065649	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_14548211.region001	ZJ_NB_contig_14548211	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_14570951.region001	ZJ_NB_contig_14570951	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_14971744.region001	ZJ_NB_contig_14971744	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_15054077.region001	ZJ_NB_contig_15054077	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_15508825.region001	ZJ_NB_contig_15508825	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_15771104.region001	ZJ_NB_contig_15771104	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_15816684.region001	ZJ_NB_contig_15816684	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_1618584.region001	ZJ_NB_contig_1618584	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_16885560.region001	ZJ_NB_contig_16885560	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_17010780.region001	ZJ_NB_contig_17010780	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_17635053.region001	ZJ_NB_contig_17635053	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_18066361.region001	ZJ_NB_contig_18066361	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_18853289.region001	ZJ_NB_contig_18853289	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_18999116.region001	ZJ_NB_contig_18999116	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_19949552.region001	ZJ_NB_contig_19949552	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_20522771.region001	ZJ_NB_contig_20522771	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_20924434.region001	ZJ_NB_contig_20924434	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_21516836.region001	ZJ_NB_contig_21516836	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_21900360.region001	ZJ_NB_contig_21900360	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_22219828.region001	ZJ_NB_contig_22219828	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_22307165.region001	ZJ_NB_contig_22307165	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_22334498.region001	ZJ_NB_contig_22334498	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_22424059.region001	ZJ_NB_contig_22424059	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_2251211.region001	ZJ_NB_contig_2251211	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_228189.region001	ZJ_NB_contig_228189	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_2300178.region001	ZJ_NB_contig_2300178	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_23006685.region001	ZJ_NB_contig_23006685	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_23243205.region001	ZJ_NB_contig_23243205	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_23668245.region001	ZJ_NB_contig_23668245	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_23972005.region001	ZJ_NB_contig_23972005	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_24145046.region001	ZJ_NB_contig_24145046	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_24254053.region001	ZJ_NB_contig_24254053	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_24960727.region001	ZJ_NB_contig_24960727	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_25053115.region001	ZJ_NB_contig_25053115	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_2557453.region001	ZJ_NB_contig_2557453	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_2557893.region001	ZJ_NB_contig_2557893	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_25594304.region001	ZJ_NB_contig_25594304	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_25857530.region001	ZJ_NB_contig_25857530	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_26069833.region001	ZJ_NB_contig_26069833	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_26071621.region001	ZJ_NB_contig_26071621	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_26542576.region001	ZJ_NB_contig_26542576	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_26751683.region001	ZJ_NB_contig_26751683	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_26821696.region001	ZJ_NB_contig_26821696	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_2697247.region001	ZJ_NB_contig_2697247	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_2714131.region001	ZJ_NB_contig_2714131	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_27585192.region001	ZJ_NB_contig_27585192	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_28761301.region001	ZJ_NB_contig_28761301	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_3442412.region002	ZJ_NB_contig_3442412	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_3749203.region001	ZJ_NB_contig_3749203	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_4036110.region001	ZJ_NB_contig_4036110	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_4036110.region002	ZJ_NB_contig_4036110	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_4240251.region001	ZJ_NB_contig_4240251	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_4343652.region001	ZJ_NB_contig_4343652	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_4452327.region001	ZJ_NB_contig_4452327	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_4498069.region001	ZJ_NB_contig_4498069	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_4777891.region001	ZJ_NB_contig_4777891	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_5154186.region001	ZJ_NB_contig_5154186	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_5399620.region001	ZJ_NB_contig_5399620	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_5406829.region001	ZJ_NB_contig_5406829	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_5804141.region001	ZJ_NB_contig_5804141	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_5940340.region001	ZJ_NB_contig_5940340	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_617805.region001	ZJ_NB_contig_617805	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_6301441.region001	ZJ_NB_contig_6301441	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_6380022.region001	ZJ_NB_contig_6380022	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_6682436.region001	ZJ_NB_contig_6682436	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_6893327.region001	ZJ_NB_contig_6893327	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_7145030.region001	ZJ_NB_contig_7145030	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_7437065.region001	ZJ_NB_contig_7437065	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_7501773.region001	ZJ_NB_contig_7501773	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_7504150.region001	ZJ_NB_contig_7504150	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_8313199.region001	ZJ_NB_contig_8313199	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_837360.region001	ZJ_NB_contig_837360	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_867283.region001	ZJ_NB_contig_867283	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_8680192.region001	ZJ_NB_contig_8680192	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_9095850.region001	ZJ_NB_contig_9095850	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_934386.region001	ZJ_NB_contig_934386	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_9368327.region001	ZJ_NB_contig_9368327	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_9540896.region001	ZJ_NB_contig_9540896	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_9698490.region001	ZJ_NB_contig_9698490	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_9912513.region001	ZJ_NB_contig_9912513	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_NB_contig_9954840.region001	ZJ_NB_contig_9954840	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_10057011.region001	ZJ_WZ_contig_10057011	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_10212819.region001	ZJ_WZ_contig_10212819	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_10274656.region001	ZJ_WZ_contig_10274656	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_10682087.region002	ZJ_WZ_contig_10682087	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_11057965.region001	ZJ_WZ_contig_11057965	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_11439082.region001	ZJ_WZ_contig_11439082	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_11645976.region001	ZJ_WZ_contig_11645976	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_11675862.region001	ZJ_WZ_contig_11675862	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_1263299.region001	ZJ_WZ_contig_1263299	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_12653533.region001	ZJ_WZ_contig_12653533	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_12950826.region001	ZJ_WZ_contig_12950826	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_13035876.region001	ZJ_WZ_contig_13035876	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_13354103.region001	ZJ_WZ_contig_13354103	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_13452895.region001	ZJ_WZ_contig_13452895	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
ZJ_WZ_contig_14405051.region001	ZJ_WZ_contig_14405051	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
