BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
SD_DY_contig_9618297.region001	SD_DY_contig_9618297	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9631177.region001	SD_DY_contig_9631177	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_DY_contig_9655080.region001	SD_DY_contig_9655080	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9665698.region001	SD_DY_contig_9665698	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
SD_DY_contig_967049.region001	SD_DY_contig_967049	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_9686969.region001	SD_DY_contig_9686969	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_DY_contig_9689305.region001	SD_DY_contig_9689305	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_9713001.region001	SD_DY_contig_9713001	Genus species strain strain	T3PKS	PKSother	Genus species Unclassified.	
SD_DY_contig_9714874.region001	SD_DY_contig_9714874	Genus species strain strain	T3PKS	PKSother	Genus species Unclassified.	
SD_DY_contig_975175.region001	SD_DY_contig_975175	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9760440.region001	SD_DY_contig_9760440	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9762380.region001	SD_DY_contig_9762380	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9785067.region001	SD_DY_contig_9785067	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9800825.region001	SD_DY_contig_9800825	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_9831913.region001	SD_DY_contig_9831913	Genus species strain strain	NRPS.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
SD_DY_contig_9853598.region001	SD_DY_contig_9853598	Genus species strain strain	phosphonate	Others	Genus species Unclassified.	
SD_DY_contig_9862907.region001	SD_DY_contig_9862907	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_98982.region001	SD_DY_contig_98982	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9914489.region001	SD_DY_contig_9914489	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_9918680.region001	SD_DY_contig_9918680	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9957072.region001	SD_DY_contig_9957072	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
SD_DY_contig_996639.region001	SD_DY_contig_996639	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_997103.region001	SD_DY_contig_997103	Genus species strain strain	HR-T2PKS	Others	Genus species Unclassified.	
SD_QD_contig_1001427.region001	SD_QD_contig_1001427	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10019929.region001	SD_QD_contig_10019929	Genus species strain strain	arylpolyene	Others	Genus species Unclassified.	
SD_QD_contig_1019471.region001	SD_QD_contig_1019471	Genus species strain strain	NRPS.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
SD_QD_contig_10242015.region001	SD_QD_contig_10242015	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_10245147.region001	SD_QD_contig_10245147	Genus species strain strain	hglE-KS	PKSother	Genus species Unclassified.	
SD_QD_contig_10339056.region001	SD_QD_contig_10339056	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10339056.region002	SD_QD_contig_10339056	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10380044.region001	SD_QD_contig_10380044	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10434286.region001	SD_QD_contig_10434286	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_10447978.region001	SD_QD_contig_10447978	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_10634137.region001	SD_QD_contig_10634137	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10737165.region001	SD_QD_contig_10737165	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_1089192.region001	SD_QD_contig_1089192	Genus species strain strain	phosphonate	Others	Genus species Unclassified.	
SD_QD_contig_108927.region001	SD_QD_contig_108927	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
SD_QD_contig_11027246.region001	SD_QD_contig_11027246	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11094092.region001	SD_QD_contig_11094092	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11117618.region001	SD_QD_contig_11117618	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
SD_QD_contig_11145848.region001	SD_QD_contig_11145848	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_11210935.region001	SD_QD_contig_11210935	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_QD_contig_11233225.region001	SD_QD_contig_11233225	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1140820.region001	SD_QD_contig_1140820	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
SD_QD_contig_11417608.region001	SD_QD_contig_11417608	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11487907.region001	SD_QD_contig_11487907	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_11513712.region001	SD_QD_contig_11513712	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11541703.region001	SD_QD_contig_11541703	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11581190.region001	SD_QD_contig_11581190	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
SD_QD_contig_11663466.region001	SD_QD_contig_11663466	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_1172438.region001	SD_QD_contig_1172438	Genus species strain strain	indole	Others	Genus species Unclassified.	
SD_QD_contig_11825116.region001	SD_QD_contig_11825116	Genus species strain strain	ectoine	Others	Genus species Unclassified.	
SD_QD_contig_118407.region001	SD_QD_contig_118407	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
SD_QD_contig_11855142.region001	SD_QD_contig_11855142	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_11888979.region001	SD_QD_contig_11888979	Genus species strain strain	RRE-containing.ectoine	Others	Genus species Unclassified.	
SD_QD_contig_11981597.region001	SD_QD_contig_11981597	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12220853.region001	SD_QD_contig_12220853	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_12239519.region001	SD_QD_contig_12239519	Genus species strain strain	hserlactone	Others	Genus species Unclassified.	
SD_QD_contig_12259529.region001	SD_QD_contig_12259529	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12269197.region001	SD_QD_contig_12269197	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12382456.region001	SD_QD_contig_12382456	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_12458212.region001	SD_QD_contig_12458212	Genus species strain strain	arylpolyene	Others	Genus species Unclassified.	
SD_QD_contig_12524805.region001	SD_QD_contig_12524805	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_12638362.region001	SD_QD_contig_12638362	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_12638362.region002	SD_QD_contig_12638362	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_12681338.region001	SD_QD_contig_12681338	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12686574.region001	SD_QD_contig_12686574	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_12805620.region001	SD_QD_contig_12805620	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_1283160.region001	SD_QD_contig_1283160	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_12902762.region001	SD_QD_contig_12902762	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
SD_QD_contig_12969523.region001	SD_QD_contig_12969523	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_13276425.region001	SD_QD_contig_13276425	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_13422033.region001	SD_QD_contig_13422033	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_13426649.region001	SD_QD_contig_13426649	Genus species strain strain	NRPS.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
SD_QD_contig_13487085.region001	SD_QD_contig_13487085	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_1351635.region001	SD_QD_contig_1351635	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_1354282.region001	SD_QD_contig_1354282	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_13545272.region001	SD_QD_contig_13545272	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_13582417.region001	SD_QD_contig_13582417	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_13645228.region001	SD_QD_contig_13645228	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_13773290.region001	SD_QD_contig_13773290	Genus species strain strain	T3PKS	PKSother	Genus species Unclassified.	
SD_QD_contig_1407821.region001	SD_QD_contig_1407821	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_14136630.region001	SD_QD_contig_14136630	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_14184070.region001	SD_QD_contig_14184070	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_14286770.region001	SD_QD_contig_14286770	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_14356132.region001	SD_QD_contig_14356132	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_14376003.region001	SD_QD_contig_14376003	Genus species strain strain	phosphonate	Others	Genus species Unclassified.	
SD_QD_contig_1438018.region001	SD_QD_contig_1438018	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_14405784.region001	SD_QD_contig_14405784	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_QD_contig_14416813.region001	SD_QD_contig_14416813	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_14694433.region001	SD_QD_contig_14694433	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_14762360.region001	SD_QD_contig_14762360	Genus species strain strain	T1PKS	PKSI	Genus species Unclassified.	
SD_QD_contig_14770123.region001	SD_QD_contig_14770123	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
SD_QD_contig_14936896.region001	SD_QD_contig_14936896	Genus species strain strain	T3PKS	PKSother	Genus species Unclassified.	
SD_QD_contig_15017467.region001	SD_QD_contig_15017467	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_15192350.region001	SD_QD_contig_15192350	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_15494404.region001	SD_QD_contig_15494404	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_15622159.region001	SD_QD_contig_15622159	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_15710943.region001	SD_QD_contig_15710943	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1576779.region001	SD_QD_contig_1576779	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_15770587.region001	SD_QD_contig_15770587	Genus species strain strain	T3PKS	PKSother	Genus species Unclassified.	
SD_QD_contig_15784645.region001	SD_QD_contig_15784645	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_15793187.region001	SD_QD_contig_15793187	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_15825140.region001	SD_QD_contig_15825140	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_15916150.region001	SD_QD_contig_15916150	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_15919778.region001	SD_QD_contig_15919778	Genus species strain strain	NRPS.T1PKS	PKS-NRP_Hybrids	Genus species Unclassified.	
SD_QD_contig_15972731.region001	SD_QD_contig_15972731	Genus species strain strain	betalactone	Others	Genus species Unclassified.	
SD_QD_contig_16018407.region001	SD_QD_contig_16018407	Genus species strain strain	arylpolyene	Others	Genus species Unclassified.	
SD_QD_contig_16076525.region001	SD_QD_contig_16076525	Genus species strain strain	butyrolactone	Others	Genus species Unclassified.	
SD_QD_contig_16203870.region001	SD_QD_contig_16203870	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16348119.region001	SD_QD_contig_16348119	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_16353491.region001	SD_QD_contig_16353491	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1636318.region001	SD_QD_contig_1636318	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_1641684.region001	SD_QD_contig_1641684	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_QD_contig_16420328.region001	SD_QD_contig_16420328	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16506498.region001	SD_QD_contig_16506498	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_QD_contig_16573359.region001	SD_QD_contig_16573359	Genus species strain strain	phosphonate	Others	Genus species Unclassified.	
SD_QD_contig_16573917.region001	SD_QD_contig_16573917	Genus species strain strain	phosphonate	Others	Genus species Unclassified.	
SD_QD_contig_16614955.region001	SD_QD_contig_16614955	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16629494.region001	SD_QD_contig_16629494	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16634255.region001	SD_QD_contig_16634255	Genus species strain strain	other	Others	Genus species Unclassified.	
SD_QD_contig_1670239.region001	SD_QD_contig_1670239	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
SD_QD_contig_16733670.region001	SD_QD_contig_16733670	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_16751646.region001	SD_QD_contig_16751646	Genus species strain strain	hydrogen-cyanide	Others	Genus species Unclassified.	
SD_QD_contig_16779813.region001	SD_QD_contig_16779813	Genus species strain strain	NRPS-like	NRPS	Genus species Unclassified.	
SD_QD_contig_16838053.region001	SD_QD_contig_16838053	Genus species strain strain	proteusin	RiPPs	Genus species Unclassified.	
SD_QD_contig_16842701.region001	SD_QD_contig_16842701	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_QD_contig_1704378.region001	SD_QD_contig_1704378	Genus species strain strain	NRPS	NRPS	Genus species Unclassified.	
