mOTU ID	BGC	GTDB taxonomy
ZJ_NB_bin_112	ZJ_NB_contig_3282648.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__UBA8403;s__
ZJ_NB_bin_114	ZJ_NB_contig_2079545.region001	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Amnibacterium;s__
ZJ_NB_bin_114	ZJ_NB_contig_9912513.region001	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Amnibacterium;s__
ZJ_NB_bin_115	ZJ_NB_contig_2557893.region001	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__Kariarchaeum;s__Kariarchaeum sp016839545
ZJ_NB_bin_115	ZJ_NB_contig_15816684.region001	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__Kariarchaeum;s__Kariarchaeum sp016839545
ZJ_NB_bin_115	ZJ_NB_contig_18715946.region001	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__Kariarchaeum;s__Kariarchaeum sp016839545
ZJ_NB_bin_120	ZJ_NB_contig_20336116.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__JABWBV01;g__JABWBV01;s__
ZJ_NB_bin_120	ZJ_NB_contig_24093290.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__JABWBV01;g__JABWBV01;s__
ZJ_NB_bin_120	ZJ_NB_contig_4240251.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__JABWBV01;g__JABWBV01;s__
ZJ_NB_bin_120	ZJ_NB_contig_13006490.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__JABWBV01;g__JABWBV01;s__
ZJ_NB_bin_120	ZJ_NB_contig_19684568.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__JABWBV01;g__JABWBV01;s__
ZJ_NB_bin_120	ZJ_NB_contig_13465792.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__JABWBV01;g__JABWBV01;s__
ZJ_NB_bin_124	ZJ_NB_contig_25691219.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_124	ZJ_NB_contig_6718104.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_124	ZJ_NB_contig_17545928.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_124	ZJ_NB_contig_23362291.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_124	ZJ_NB_contig_26751683.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_124	ZJ_NB_contig_19331469.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_124	ZJ_NB_contig_4452327.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_124	ZJ_NB_contig_1191264.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__UBA2778;g__UBA1147;s__
ZJ_NB_bin_125	ZJ_NB_contig_4165638.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__ZC4RG35;g__SZUA-217;s__
ZJ_NB_bin_125	ZJ_NB_contig_228189.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__ZC4RG35;g__SZUA-217;s__
ZJ_NB_bin_128	ZJ_NB_contig_9368327.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__UBA985;s__
ZJ_NB_bin_129	ZJ_NB_contig_15508825.region001	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__LC-2;s__
ZJ_NB_bin_129	ZJ_NB_contig_6869793.region001	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__LC-2;s__
ZJ_NB_bin_131	ZJ_NB_contig_1457215.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__DSOS01;s__
ZJ_NB_bin_131	ZJ_NB_contig_1171480.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__DSOS01;s__
ZJ_NB_bin_133	ZJ_NB_contig_24416829.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__UBA12294;s__
ZJ_NB_bin_133	ZJ_NB_contig_25364155.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__UBA12294;s__
ZJ_NB_bin_13	ZJ_NB_contig_23180299.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__JAADHT01;g__;s__
ZJ_NB_bin_13	ZJ_NB_contig_28707387.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__JAADHT01;g__;s__
ZJ_NB_bin_13	ZJ_NB_contig_21300959.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__JAADHT01;g__;s__
ZJ_NB_bin_13	ZJ_NB_contig_23006685.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__JAADHT01;g__;s__
ZJ_NB_bin_140	ZJ_NB_contig_4210518.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__VXYK01;s__
ZJ_NB_bin_140	ZJ_NB_contig_9216694.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__VXYK01;s__
ZJ_NB_bin_141	ZJ_NB_contig_4164458.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_141	ZJ_NB_contig_2948388.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_141	ZJ_NB_contig_14978916.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_141	ZJ_NB_contig_10434525.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_141	ZJ_NB_contig_4278890.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_141	ZJ_NB_contig_21754971.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_141	ZJ_NB_contig_8969227.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_142	ZJ_NB_contig_530492.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__HG15A2;s__
ZJ_NB_bin_142	ZJ_NB_contig_6755454.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__HG15A2;s__
ZJ_NB_bin_142	ZJ_NB_contig_2048085.region001	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__HG15A2;s__
ZJ_NB_bin_144	ZJ_NB_contig_837360.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_21516717.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_26071621.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_9540896.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_867283.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_13726994.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_28661671.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_8827702.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_144	ZJ_NB_contig_5154186.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__UBA11865;s__
ZJ_NB_bin_146	ZJ_NB_contig_4217584.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfuricaulis;s__
ZJ_NB_bin_146	ZJ_NB_contig_2672337.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfuricaulis;s__
ZJ_NB_bin_146	ZJ_NB_contig_12217902.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfuricaulis;s__
ZJ_NB_bin_147	ZJ_NB_contig_7799792.region001	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__;g__;s__
ZJ_NB_bin_149	ZJ_NB_contig_24573754.region001	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__20CM-2-55-15;f__20CM-2-55-15;g__;s__
ZJ_NB_bin_149	ZJ_NB_contig_20579921.region001	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__20CM-2-55-15;f__20CM-2-55-15;g__;s__
ZJ_NB_bin_151	ZJ_NB_contig_17107926.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__
ZJ_NB_bin_151	ZJ_NB_contig_12143323.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__
ZJ_NB_bin_155	ZJ_NB_contig_3828479.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__SZUA-232;g__;s__
ZJ_NB_bin_155	ZJ_NB_contig_19138886.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__SZUA-232;g__;s__
ZJ_NB_bin_155	ZJ_NB_contig_11356233.region001	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__SZUA-232;g__;s__
ZJ_NB_bin_15	ZJ_NB_contig_12880739.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__
ZJ_NB_bin_15	ZJ_NB_contig_7951642.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__
ZJ_NB_bin_160	ZJ_NB_contig_1333191.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDJL01;s__
ZJ_NB_bin_162	ZJ_NB_contig_26060206.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;s__
ZJ_NB_bin_162	ZJ_NB_contig_14082006.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;s__
ZJ_NB_bin_162	ZJ_NB_contig_19080253.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;s__
ZJ_NB_bin_162	ZJ_NB_contig_25766838.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;s__
ZJ_NB_bin_162	ZJ_NB_contig_24804868.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;s__
ZJ_NB_bin_163	ZJ_NB_contig_18201278.region001	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Pontiellaceae;g__Pontiella;s__
ZJ_NB_bin_163	ZJ_NB_contig_22767887.region001	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Pontiellaceae;g__Pontiella;s__
ZJ_NB_bin_167	ZJ_NB_contig_9926621.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_22754226.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_25238410.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_2081273.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_4148795.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_5820284.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_12885034.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_25364102.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_2696482.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_2758529.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_4929365.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_24390068.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_167	ZJ_NB_contig_10329252.region001	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__JABSQK01;f__JABSQK01;g__;s__
ZJ_NB_bin_16	ZJ_NB_contig_3812857.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
ZJ_NB_bin_16	ZJ_NB_contig_12662618.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
ZJ_NB_bin_16	ZJ_NB_contig_26443203.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
ZJ_NB_bin_16	ZJ_NB_contig_7437065.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
ZJ_NB_bin_171	ZJ_NB_contig_7504150.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149;f__UBA1149;g__SPBQ01;s__
ZJ_NB_bin_171	ZJ_NB_contig_1819021.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149;f__UBA1149;g__SPBQ01;s__
ZJ_NB_bin_171	ZJ_NB_contig_24184818.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149;f__UBA1149;g__SPBQ01;s__
ZJ_NB_bin_171	ZJ_NB_contig_17702607.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149;f__UBA1149;g__SPBQ01;s__
ZJ_NB_bin_173	ZJ_NB_contig_6416522.region001	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__;s__
ZJ_NB_bin_173	ZJ_NB_contig_26821696.region001	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__;s__
ZJ_NB_bin_174	ZJ_NB_contig_834265.region001	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__;s__
ZJ_NB_bin_174	ZJ_NB_contig_10081781.region001	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__;s__
ZJ_NB_bin_176	ZJ_NB_contig_22466019.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__UBA2774;g__CR02bin9;s__
ZJ_NB_bin_177	ZJ_NB_contig_24857457.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Anderseniella;s__
ZJ_NB_bin_177	ZJ_NB_contig_2557453.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Anderseniella;s__
ZJ_NB_bin_177	ZJ_NB_contig_19949552.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Anderseniella;s__
ZJ_NB_bin_182	ZJ_NB_contig_12825194.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__;s__
ZJ_NB_bin_183	ZJ_NB_contig_13651064.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Amphritea;s__Amphritea sp018223185
ZJ_NB_bin_183	ZJ_NB_contig_23273957.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Amphritea;s__Amphritea sp018223185
ZJ_NB_bin_183	ZJ_NB_contig_16795959.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Amphritea;s__Amphritea sp018223185
ZJ_NB_bin_183	ZJ_NB_contig_6522423.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Amphritea;s__Amphritea sp018223185
ZJ_NB_bin_184	ZJ_NB_contig_4585553.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__GCA-2746255;f__GCA-2746255;g__GCA-2746255;s__
ZJ_NB_bin_184	ZJ_NB_contig_14971744.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__GCA-2746255;f__GCA-2746255;g__GCA-2746255;s__
ZJ_NB_bin_184	ZJ_NB_contig_15685374.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__GCA-2746255;f__GCA-2746255;g__GCA-2746255;s__
ZJ_NB_bin_185	ZJ_NB_contig_15054077.region001	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__GCA-2707185;s__
ZJ_NB_bin_185	ZJ_NB_contig_5985294.region001	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__GCA-2707185;s__
ZJ_NB_bin_185	ZJ_NB_contig_20522771.region001	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__GCA-2707185;s__
ZJ_NB_bin_18	ZJ_NB_contig_26084980.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__SZUA-592;s__
ZJ_NB_bin_18	ZJ_NB_contig_25324224.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__SZUA-592;s__
ZJ_NB_bin_18	ZJ_NB_contig_13014503.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__SZUA-592;s__
ZJ_NB_bin_1	ZJ_NB_contig_6315880.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__;s__
ZJ_NB_bin_1	ZJ_NB_contig_22219828.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__;s__
ZJ_NB_bin_1	ZJ_NB_contig_6965809.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__;s__
ZJ_NB_bin_22	ZJ_NB_contig_5829212.region001	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__Nitrospina;s__
ZJ_NB_bin_22	ZJ_NB_contig_7501773.region001	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__Nitrospina;s__
ZJ_NB_bin_24	ZJ_NB_contig_9120753.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__;s__
ZJ_NB_bin_24	ZJ_NB_contig_9980112.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__;s__
ZJ_NB_bin_24	ZJ_NB_contig_22552193.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__;s__
ZJ_NB_bin_27	ZJ_NB_contig_8282436.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__;g__;s__
ZJ_NB_bin_27	ZJ_NB_contig_16564760.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__;g__;s__
ZJ_NB_bin_27	ZJ_NB_contig_12141422.region001	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__;g__;s__
ZJ_NB_bin_29	ZJ_NB_contig_10063526.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__WVWW01;s__
ZJ_NB_bin_29	ZJ_NB_contig_620586.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__WVWW01;s__
ZJ_NB_bin_29	ZJ_NB_contig_21327899.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__WVWW01;s__
ZJ_NB_bin_29	ZJ_NB_contig_13177205.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__WVWW01;s__
ZJ_NB_bin_2	ZJ_NB_contig_24960727.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__J033;s__
ZJ_NB_bin_2	ZJ_NB_contig_16271411.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__J033;s__
ZJ_NB_bin_2	ZJ_NB_contig_4343652.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__J033;s__
ZJ_NB_bin_2	ZJ_NB_contig_18013340.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__J033;s__
ZJ_NB_bin_2	ZJ_NB_contig_1611367.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__J033;s__
ZJ_NB_bin_2	ZJ_NB_contig_24388980.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__J033;s__
ZJ_NB_bin_2	ZJ_NB_contig_23972005.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__J033;s__
ZJ_NB_bin_31	ZJ_NB_contig_4147113.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__QNFN01;f__QNFN01;g__;s__
ZJ_NB_bin_31	ZJ_NB_contig_10769806.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__QNFN01;f__QNFN01;g__;s__
ZJ_NB_bin_31	ZJ_NB_contig_8369484.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__QNFN01;f__QNFN01;g__;s__
ZJ_NB_bin_31	ZJ_NB_contig_4498069.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__QNFN01;f__QNFN01;g__;s__
ZJ_NB_bin_34	ZJ_NB_contig_11043333.region001	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__;g__;s__
ZJ_NB_bin_38	ZJ_NB_contig_3118532.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__SZUA-186;s__
ZJ_NB_bin_3	ZJ_NB_contig_21302675.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Kaistiaceae;g__;s__
ZJ_NB_bin_3	ZJ_NB_contig_13557772.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Kaistiaceae;g__;s__
ZJ_NB_bin_3	ZJ_NB_contig_8680192.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Kaistiaceae;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_27363381.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_21688632.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_10569868.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_19275091.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_27958478.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_16816660.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_27636514.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
ZJ_NB_bin_40	ZJ_NB_contig_9897024.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__;g__;s__
