bgc_name	membership_value	genome_name	Completeness (%)	Contamination (%)	GC (%)	N50 (bp)	Genome length (bp)	# of contigs	# of predicted genes	Longest contig	Coding density	Marker lineage in checkm	# markers in checkm	Strain heterogeneity	GTDB taxonomy	NCBI taxonomy	Metabolic pathways evaluated by KEGG-Decoder module (sulphate reduction bacteria within Deltaproteobacteria and Thermodesulfobacteria, and ammonia oxidation archaea within Thaumarchaeota)	Unnamed: 16	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29
ZJ_NB_contig_5406829.region001	0.0	ZJ_NB_bin_8	86.36	2.727	50.1	77983	3264295	85	3092	226521	0.832241704	k__Bacteria (UID3187)	181	0.0	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__UBA8639;g__UBA8639;s__	d__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__															
ZJ_NB_contig_543294.region001	0.0	ZJ_NB_bin_20	95.91	0.586	49.7	106358	3246001	71	2860	227451	0.902053128	c__Gammaproteobacteria (UID4267)	544	33.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_NB_contig_5616585.region001	0.0	ZJ_NB_bin_106	72.14	0.396	54.7	13326	1696857	164	1612	51487	0.912256306	k__Bacteria (UID2982)	230	33.33	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__SLAD01;f__WLWN01;g__;s__	d__Bacteria;p__Kiritimatiellaeota;c__;o__;f__;g__;s__															
ZJ_NB_contig_620586.region001	0.0	ZJ_NB_bin_29	86.76	4.7	65.8	31956	3528215	208	3068	124395	0.927673236	k__Bacteria (UID3187)	188	28.57	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__WVWW01;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_NB_contig_6893327.region001	0.0	ZJ_NB_bin_20	95.91	0.586	49.7	106358	3246001	71	2860	227451	0.902053128	c__Gammaproteobacteria (UID4267)	544	33.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
GX_BH_contig_20205190.region001	0.341504857371462	GX_BH_bin_73	87.28	7.134	60.6	19273	3634754	269	3632	71516	0.894705936	c__Gammaproteobacteria (UID4267)	544	9.62	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_NB_contig_6926139.region001	0.324510229085047	ZJ_NB_bin_62	92.33	4.941	62.3	46597	3909693	161	3728	175334	0.880586697	c__Gammaproteobacteria (UID4267)	544	4.55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_10004541.region001	0.324510229085047	ZJ_WZ_bin_191	84.15	8.192	60.8	41761	3909475	220	3793	120473	0.899813421	c__Gammaproteobacteria (UID4267)	544	15.38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_NB_contig_7145030.region001	0.0	ZJ_NB_bin_20	95.91	0.586	49.7	106358	3246001	71	2860	227451	0.902053128	c__Gammaproteobacteria (UID4267)	544	33.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
SD_QD_contig_18123446.region001	2.1073424255447e-08	SD_QD_bin_276	97.43	3.418	58.7	86657	2861966	51	2733	291330	0.857896792	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__SZUA-259;s__	d__Bacteria;p__Nitrospirae;c__;o__;f__;g__;s__															
ZJ_NB_contig_8282436.region001	0.0	ZJ_NB_bin_27	94.95	5.042	46.8	95182	2652602	126	2546	310848	0.832271734	k__Bacteria (UID3187)	190	0.0	d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__;g__;s__	d__Bacteria;p__Candidatus Dadabacteria;c__;o__;f__;g__;s__															
ZJ_NB_contig_878734.region001	1.49011611938477e-08	ZJ_NB_bin_121	96.0	4.025	57.7	99310	4076095	96	3923	209964	0.888598756	c__Gammaproteobacteria (UID4267)	544	14.29	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__GCA-001735895 sp009937625	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_NB_contig_9095850.region001	0.0	ZJ_NB_bin_49	83.84	4.597	57.3	50676	6893022	479	5914	167974	0.861300356	k__Bacteria (UID2565)	143	0.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__ARS98;s__	d__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__															
ZJ_WZ_contig_1042638.region001	0.0	ZJ_WZ_bin_92	84.42	7.826	59.8	17377	3855133	387	3784	54121	0.862912503	c__Alphaproteobacteria (UID3305)	349	75.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__J153;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__															
SD_QD_contig_25723195.region001	0.247986544399507	SD_QD_bin_203	88.1	1.863	56.8	66389	2758301	87	2821	193166	0.886206751	p__Proteobacteria (UID3882)	261	25.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_NB_contig_27948996.region001	0.247986544399507	ZJ_NB_bin_61	95.22	2.439	53.4	76817	2873740	81	2901	237478	0.889439486	p__Proteobacteria (UID3882)	261	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_21213051.region001	0.0	ZJ_WZ_bin_154	95.12	6.178	56.2	45450	3451831	126	3467	201031	0.881235429	p__Proteobacteria (UID3882)	261	38.46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_11284195.region001	1.49011611938477e-08	ZJ_WZ_bin_129	85.25	2.991	69.2	65721	3611630	82	3434	157640	0.898791976	k__Bacteria (UID1453)	171	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SKKL01;g__;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__															
GD_ZH_contig_11051248.region001	0.398127439040773	GD_ZH_bin_9	83.26	0.854	65.7	70278	3933267	107	3231	224540	0.881470325	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_12097044.region001	0.383693550233423	ZJ_WZ_bin_196	97.43	2.617	61.6	147603	4628333	126	3948	452879	0.89560027	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_25934647.region001	0.398127439040773	ZJ_WZ_bin_99	88.03	0.854	67.6	43586	3909198	153	3369	132451	0.917546332	k__Bacteria (UID3187)	188	100.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_12303620.region001	0.0	ZJ_WZ_bin_220	95.8	3.356	61.2	86547	4744845	80	4595	238316	0.883978771	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
GX_BH_contig_9705425.region001	0.0	GX_BH_bin_29	88.92	1.219	64.6	28402	3236623	164	3115	83587	0.891426995	p__Proteobacteria (UID3880)	261	50.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__RKSH01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
SD_DY_contig_16568199.region001	2.1073424255447e-08	SD_DY_bin_323	79.39	4.7	67.0	6603	3716170	666	4039	28308	0.875935936	c__Alphaproteobacteria (UID3337)	388	46.67	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limibaculum;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limibaculum;s__															
ZJ_WZ_contig_12702479.region001	0.0	ZJ_WZ_bin_151	93.75	2.235	57.6	62574	3660148	176	3550	207536	0.86366833	p__Proteobacteria (UID3882)	261	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
SD_DY_contig_22824326.region001	1.49011611938477e-08	SD_DY_bin_118	96.38	2.282	65.0	42122	4921360	238	4858	163033	0.864199633	c__Alphaproteobacteria (UID3305)	349	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__SZUA-8;g__SZUA-8;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__															
ZJ_WZ_contig_1340147.region001	0.0	ZJ_WZ_bin_216	98.26	4.637	57.2	38016	5268372	339	5212	149595	0.883394354	c__Alphaproteobacteria (UID3305)	349	5.56	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__JABDJG01;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__															
ZJ_WZ_contig_14331445.region001	0.0	ZJ_WZ_bin_125	70.94	6.41	67.7	73065	3073587	112	2959	257761	0.890946329	k__Bacteria (UID1453)	171	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8592;g__;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__															
ZJ_WZ_contig_15002768.region001	1.49011611938477e-08	ZJ_WZ_bin_154	95.12	6.178	56.2	45450	3451831	126	3467	201031	0.881235429	p__Proteobacteria (UID3882)	261	38.46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_15002768.region002	1.49011611938477e-08	ZJ_WZ_bin_154	95.12	6.178	56.2	45450	3451831	126	3467	201031	0.881235429	p__Proteobacteria (UID3882)	261	38.46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_15215092.region001	0.0	ZJ_WZ_bin_80	89.7	2.053	57.3	67079	2752180	57	2559	163083	0.913275968	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__GCA-2729495;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__															
ZJ_WZ_contig_15853509.region001	0.0	ZJ_WZ_bin_102	74.13	8.463	65.5	52549	2591688	97	2629	147197	0.90627372	k__Bacteria (UID203)	104	56.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__;f__;g__;s__															
ZJ_WZ_contig_16088462.region001	0.0	ZJ_WZ_bin_196	97.43	2.617	61.6	147603	4628333	126	3948	452879	0.89560027	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
JS_YC_contig_3083345.region001	0.0	JS_YC_bin_191	93.15	1.19	50.6	59926	4160109	192	3787	174837	0.861558467	c__Deltaproteobacteria (UID3217)	280	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulforhopalus;s__	Sulphate reduction														
ZJ_WZ_contig_17632295.region001	0.0	ZJ_WZ_bin_191	84.15	8.192	60.8	41761	3909475	220	3793	120473	0.899813421	c__Gammaproteobacteria (UID4267)	544	15.38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_18452205.region001	0.0	ZJ_WZ_bin_60	96.12	4.334	65.4	108160	4932888	89	4603	254542	0.889367018	c__Gammaproteobacteria (UID4267)	544	4.76	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__JADJYF01;s__	d__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__															
SD_QD_contig_10339056.region002	2.1073424255447e-08	SD_QD_bin_15	88.23	2.053	63.3	63296	3801615	165	3574	189835	0.911150927	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_19040464.region001	0.32640295666575	ZJ_WZ_bin_204	87.52	2.171	63.3	45878	3484937	219	3402	140448	0.912166743	c__Gammaproteobacteria (UID4267)	544	20.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_19620708.region001	0.0	ZJ_WZ_bin_220	95.8	3.356	61.2	86547	4744845	80	4595	238316	0.883978771	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_19701855.region001	0.0	ZJ_WZ_bin_17	99.78	0.217	59.2	282406	5231300	47	5057	616648	0.883323691	c__Alphaproteobacteria (UID3305)	349	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A;f__Rhizobiaceae_A;g__Phyllobacterium;s__Phyllobacterium sp900539805	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Phyllobacterium;s__															
GD_ST_contig_21185174.region001	0.384981447732625	GD_ST_bin_22	89.66	1.994	67.8	21055	3845666	289	3848	81503	0.918186592	k__Bacteria (UID1453)	171	66.67	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__															
ZJ_WZ_contig_1375483.region001	0.384981447732625	ZJ_WZ_bin_2	98.29	2.136	68.3	63565	4250225	151	4130	201097	0.913349004	k__Bacteria (UID1453)	171	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__															
ZJ_WZ_contig_9598932.region001	1.49011611938477e-08	ZJ_WZ_bin_197	97.86	4.273	65.4	67752	5589428	192	4681	367294	0.866561094	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__FEB-10;g__FEB-10;s__	d__Bacteria;p__Acidobacteria;c__Holophagae;o__;f__;g__;s__															
ZJ_WZ_contig_2231014.region001	2.1073424255447e-08	ZJ_WZ_bin_60	96.12	4.334	65.4	108160	4932888	89	4603	254542	0.889367018	c__Gammaproteobacteria (UID4267)	544	4.76	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__JADJYF01;s__	d__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__															
LN_DD_contig_19897329.region001	0.186276219783685	LN_DD_bin_191	97.3	4.679	61.3	34112	5128804	235	4868	151298	0.88977202	c__Gammaproteobacteria (UID4267)	544	8.7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_11021775.region002	0.186276219783686	ZJ_WZ_bin_220	95.8	3.356	61.2	86547	4744845	80	4595	238316	0.883978771	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_2258288.region001	1.49011611938477e-08	ZJ_WZ_bin_17	99.78	0.217	59.2	282406	5231300	47	5057	616648	0.883323691	c__Alphaproteobacteria (UID3305)	349	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A;f__Rhizobiaceae_A;g__Phyllobacterium;s__Phyllobacterium sp900539805	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Phyllobacterium;s__															
SD_DY_contig_22020953.region001	0.0	SD_DY_bin_322	95.72	2.231	69.4	54277	4271591	173	4199	173001	0.921531704	k__Bacteria (UID1453)	171	25.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__VXYK01;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__															
ZJ_WZ_contig_22870814.region001	2.1073424255447e-08	ZJ_WZ_bin_53	75.38	2.447	64.7	54239	2609760	91	2517	133243	0.910987349	c__Gammaproteobacteria (UID4267)	544	18.18	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__J054;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
GD_ZH_contig_10806400.region001	0.0	GD_ZH_bin_113	50.86	1.724	68.4	9719	3561829	574	3435	97049	0.904447142	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_23860731.region001	0.371500849855822	ZJ_WZ_bin_115	56.39	3.774	63.7	4051	2143483	593	2346	17125	0.899217344	c__Deltaproteobacteria (UID3216)	247	61.54	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__SMWR01;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__															
SD_QD_contig_10339056.region001	0.180938218720113	SD_QD_bin_15	88.23	2.053	63.3	63296	3801615	165	3574	189835	0.911150927	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_23867843.region001	0.180938218720113	ZJ_WZ_bin_204	87.52	2.171	63.3	45878	3484937	219	3402	140448	0.912166743	c__Gammaproteobacteria (UID4267)	544	20.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_24076148.region001	0.0	ZJ_WZ_bin_216	98.26	4.637	57.2	38016	5268372	339	5212	149595	0.883394354	c__Alphaproteobacteria (UID3305)	349	5.56	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__JABDJG01;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__															
ZJ_WZ_contig_24262117.region001	0.385337740192595	ZJ_WZ_bin_196	97.43	2.617	61.6	147603	4628333	126	3948	452879	0.89560027	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_25242890.region001	0.0	ZJ_WZ_bin_220	95.8	3.356	61.2	86547	4744845	80	4595	238316	0.883978771	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
SD_DY_contig_8312628.region001	1.49011611938477e-08	SD_DY_bin_262	98.9	0.0	66.3	59851	3985096	195	3448	210223	0.919901629	k__Bacteria (UID2495)	147	0.0	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__;s__	d__Bacteria;p__Candidatus Eisenbacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_25764355.region001	0.0	ZJ_WZ_bin_12	84.21	7.096	62.4	35331	7296824	347	6454	111183	0.929811765	c__Deltaproteobacteria (UID3216)	247	6.67	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Kofleriaceae;g__;s__	Sulphate reduction														
ZJ_WZ_contig_16114896.region001	0.266894404572687	ZJ_WZ_bin_196	97.43	2.617	61.6	147603	4628333	126	3948	452879	0.89560027	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_25960263.region001	0.266894404572687	ZJ_WZ_bin_6	94.65	3.76	61.2	67956	4480586	215	4018	233037	0.887463392	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_26260491.region001	0.239690463401899	ZJ_WZ_bin_158	99.14	6.324	65.9	70444	4207447	129	4199	216039	0.892766138	k__Bacteria (UID1453)	171	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__UBA6912;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__;f__;g__;s__															
ZJ_WZ_contig_26310595.region001	1.49011611938477e-08	ZJ_WZ_bin_166	99.14	2.136	64.5	99430	4243036	106	4194	227630	0.885326428	k__Bacteria (UID1453)	171	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__;f__;g__;s__															
ZJ_WZ_contig_26813723.region001	2.1073424255447e-08	ZJ_WZ_bin_17	99.78	0.217	59.2	282406	5231300	47	5057	616648	0.883323691	c__Alphaproteobacteria (UID3305)	349	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A;f__Rhizobiaceae_A;g__Phyllobacterium;s__Phyllobacterium sp900539805	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Phyllobacterium;s__															
ZJ_WZ_contig_27064443.region001	1.49011611938477e-08	ZJ_WZ_bin_151	93.75	2.235	57.6	62574	3660148	176	3550	207536	0.86366833	p__Proteobacteria (UID3882)	261	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
ZJ_WZ_contig_3189721.region001	1.49011611938477e-08	ZJ_WZ_bin_108	85.86	2.173	61.3	44357	4679319	216	4564	144466	0.88102597	c__Alphaproteobacteria (UID3305)	349	50.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__JADFVY01;g__JADFVY01;s__	d__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__															
ZJ_WZ_contig_3252087.region001	1.49011611938477e-08	ZJ_WZ_bin_161	60.34	0.0	62.2	13808	3580074	365	3737	48993	0.90387005	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__															
ZJ_WZ_contig_4168506.region001	0.0	ZJ_WZ_bin_108	85.86	2.173	61.3	44357	4679319	216	4564	144466	0.88102597	c__Alphaproteobacteria (UID3305)	349	50.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__JADFVY01;g__JADFVY01;s__	d__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__															
